,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
42,3,140,83,57,21.46,51,31,20,21.08,74264,42840,31744,18528,4,0,51,5,241227-163035_Run_70_Idx_93264,2500,0,5e-05,20000000,1485280.0,856800.0,634880.0,370560.0,0.40714285714285714,0.39215686274509803
43,4,145,84,61,21.26,43,29,14,20.72,118048,56528,27600,17704,4,0,51,5,241227-163035_Run_70_Idx_93264,2500,0,5e-05,20000000,2360960.0,1130560.0,552000.0,354080.0,0.4206896551724138,0.32558139534883723
44,5,140,82,58,21.96,48,27,21,20.15,77656,44864,27328,14600,4,0,51,5,241227-163035_Run_70_Idx_93264,2500,0,5e-05,20000000,1553120.0,897280.0,546560.0,292000.0,0.4142857142857143,0.4375
45,6,145,86,59,21.33,40,28,12,19.55,75840,45424,24232,16432,4,0,51,5,241227-163035_Run_70_Idx_93264,2500,0,5e-05,20000000,1516800.0,908480.0,484640.0,328640.0,0.4068965517241379,0.3
46,7,138,81,57,22.14,43,27,16,20.86,79608,44352,28280,15224,4,0,51,5,241227-163035_Run_70_Idx_93264,2500,0,5e-05,20000000,1592160.0,887040.0,565600.0,304480.0,0.41304347826086957,0.37209302325581395
47,8,146,85,61,20.94,46,29,17,20.13,74960,42560,29672,16504,4,0,51,5,241227-163035_Run_70_Idx_93264,2500,0,5e-05,20000000,1499200.0,851200.0,593440.0,330080.0,0.4178082191780822,0.3695652173913043
48,9,144,85,59,20.69,42,26,16,20.31,77912,46200,29776,15008,4,0,51,5,241227-163035_Run_70_Idx_93264,2500,0,5e-05,20000000,1558240.0,924000.0,595520.0,300160.0,0.4097222222222222,0.38095238095238093
49,10,142,91,51,21.15,47,28,19,20.72,135760,65680,28128,15880,4,0,51,5,241227-163035_Run_70_Idx_93264,2500,0,5e-05,20000000,2715200.0,1313600.0,562560.0,317600.0,0.3591549295774648,0.40425531914893614
50,11,145,88,57,20.79,52,29,23,22.04,75720,44712,33256,17312,4,0,51,5,241227-163035_Run_70_Idx_93264,2500,0,5e-05,20000000,1514400.0,894240.0,665120.0,346240.0,0.3931034482758621,0.4423076923076923
51,12,142,85,57,21.51,46,27,19,21.35,86000,44552,30136,16208,4,0,51,5,241227-163035_Run_70_Idx_93264,2500,0,5e-05,20000000,1720000.0,891040.0,602720.0,324160.0,0.4014084507042254,0.41304347826086957
