RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,PulseWidth,PulseWidthSlotIdx,TTI
3,57,41,16,5,71,54,17,5,357,1524,4
4,53,38,15,5,71,55,16,5,357,1524,4
5,64,39,25,5,64,51,13,5,357,1524,4
6,52,35,17,5,86,69,17,5,357,1524,4
7,56,36,20,5,72,56,16,5,357,1524,4
8,50,33,17,5,64,52,12,5,357,1524,4
9,56,32,24,5,75,59,16,5,357,1524,4
10,53,36,17,5,86,61,25,5,357,1524,4
1,98,79,19,5,90,75,15,5,23,2705,4
2,101,85,16,5,94,78,16,5,23,2705,4
3,119,100,19,5,92,76,16,5,23,2705,4
4,119,98,21,5,96,77,19,5,23,2705,4
5,121,96,25,5,92,77,15,5,23,2705,4
6,113,95,18,5,89,74,15,5,23,2705,4
7,89,73,16,5,89,75,14,5,23,2705,4
8,105,82,23,5,97,75,22,5,23,2705,4
9,99,86,13,5,94,78,16,5,23,2705,4
10,114,94,20,5,91,77,14,5,23,2705,4
1,98,79,19,5,90,75,15,5,61,2544,4
2,101,85,16,5,94,78,16,5,61,2544,4
3,119,100,19,5,92,76,16,5,61,2544,4
4,119,98,21,5,96,77,19,5,61,2544,4
5,121,96,25,5,92,77,15,5,61,2544,4
6,113,95,18,5,89,74,15,5,61,2544,4
7,89,73,16,5,89,75,14,5,61,2544,4
8,105,82,23,5,97,75,22,5,61,2544,4
9,99,86,13,5,94,78,16,5,61,2544,4
10,114,94,20,5,91,77,14,5,61,2544,4
1,61,45,16,5,90,69,21,5,387,87,4
2,73,54,19,5,58,46,12,5,387,87,4
3,80,52,28,5,72,60,12,5,387,87,4
4,81,53,28,5,92,72,20,5,387,87,4
5,54,38,16,5,80,63,17,5,387,87,4
6,54,38,16,5,54,43,11,5,387,87,4
7,55,37,18,5,69,55,14,5,387,87,4
8,56,39,17,5,80,63,17,5,387,87,4
9,52,36,16,5,62,46,16,5,387,87,4
10,67,42,25,5,69,47,22,5,387,87,4
1,98,79,19,5,90,75,15,5,219,2162,4
2,101,85,16,5,94,78,16,5,219,2162,4
3,119,100,19,5,92,76,16,5,219,2162,4
4,119,98,21,5,96,77,19,5,219,2162,4
5,121,96,25,5,92,77,15,5,219,2162,4
6,113,95,18,5,89,74,15,5,219,2162,4
7,89,73,16,5,89,75,14,5,219,2162,4
8,105,82,23,5,97,75,22,5,219,2162,4
9,99,86,13,5,94,78,16,5,219,2162,4
10,114,94,20,5,91,77,14,5,219,2162,4
1,98,79,19,5,90,75,15,5,204,3141,4
2,101,85,16,5,94,78,16,5,204,3141,4
3,119,100,19,5,92,76,16,5,204,3141,4
4,119,98,21,5,96,77,19,5,204,3141,4
5,121,96,25,5,92,77,15,5,204,3141,4
6,113,95,18,5,89,74,15,5,204,3141,4
7,89,73,16,5,89,75,14,5,204,3141,4
8,105,82,23,5,97,75,22,5,204,3141,4
9,99,86,13,5,94,78,16,5,204,3141,4
10,114,94,20,5,91,77,14,5,204,3141,4
1,98,79,19,5,90,75,15,5,146,581,4
2,101,85,16,5,94,78,16,5,146,581,4
3,119,100,19,5,92,76,16,5,146,581,4
4,119,98,21,5,96,77,19,5,146,581,4
5,121,96,25,5,92,77,15,5,146,581,4
6,113,95,18,5,89,74,15,5,146,581,4
7,89,73,16,5,89,75,14,5,146,581,4
8,105,82,23,5,97,75,22,5,146,581,4
9,99,86,13,5,94,78,16,5,146,581,4
10,114,94,20,5,91,77,14,5,146,581,4
1,98,79,19,5,90,75,15,5,276,2869,4
2,101,85,16,5,94,78,16,5,276,2869,4
3,119,100,19,5,92,76,16,5,276,2869,4
4,119,98,21,5,96,77,19,5,276,2869,4
5,121,96,25,5,92,77,15,5,276,2869,4
6,113,95,18,5,89,74,15,5,276,2869,4
7,89,73,16,5,89,75,14,5,276,2869,4
8,105,82,23,5,97,75,22,5,276,2869,4
9,99,86,13,5,94,78,16,5,276,2869,4
10,114,94,20,5,91,77,14,5,276,2869,4
1,98,79,19,5,90,75,15,5,203,517,4
2,101,85,16,5,94,78,16,5,203,517,4
3,119,100,19,5,92,76,16,5,203,517,4
4,119,98,21,5,96,77,19,5,203,517,4
5,121,96,25,5,92,77,15,5,203,517,4
6,113,95,18,5,89,74,15,5,203,517,4
7,89,73,16,5,89,75,14,5,203,517,4
8,105,82,23,5,97,75,22,5,203,517,4
9,99,86,13,5,94,78,16,5,203,517,4
10,114,94,20,5,91,77,14,5,203,517,4
1,98,79,19,5,90,75,15,5,11,3113,4
2,101,85,16,5,94,78,16,5,11,3113,4
3,119,100,19,5,92,76,16,5,11,3113,4
4,119,98,21,5,96,77,19,5,11,3113,4
5,121,96,25,5,92,77,15,5,11,3113,4
6,113,95,18,5,89,74,15,5,11,3113,4
7,89,73,16,5,89,75,14,5,11,3113,4
8,105,82,23,5,97,75,22,5,11,3113,4
9,99,86,13,5,94,78,16,5,11,3113,4
10,114,94,20,5,91,77,14,5,11,3113,4
1,98,79,19,5,90,75,15,5,236,2739,4
2,101,85,16,5,94,78,16,5,236,2739,4
3,119,100,19,5,92,76,16,5,236,2739,4
4,119,98,21,5,96,77,19,5,236,2739,4
5,121,96,25,5,92,77,15,5,236,2739,4
6,113,95,18,5,89,74,15,5,236,2739,4
7,89,73,16,5,89,75,14,5,236,2739,4
8,105,82,23,5,97,75,22,5,236,2739,4
9,99,86,13,5,94,78,16,5,236,2739,4
10,114,94,20,5,91,77,14,5,236,2739,4
1,50,35,15,5,69,53,16,5,403,3282,4
2,73,40,33,5,81,62,19,5,403,3282,4
3,55,38,17,5,66,56,10,5,403,3282,4
4,47,34,13,5,73,59,14,5,403,3282,4
5,46,30,16,5,76,62,14,5,403,3282,4
6,60,40,20,5,62,51,11,5,403,3282,4
7,58,34,24,5,82,60,22,5,403,3282,4
8,60,37,23,5,79,61,18,5,403,3282,4
9,54,33,21,5,82,63,19,5,403,3282,4
10,59,35,24,5,82,63,19,5,403,3282,4
1,98,79,19,5,90,75,15,5,49,700,4
2,101,85,16,5,94,78,16,5,49,700,4
3,119,100,19,5,92,76,16,5,49,700,4
4,119,98,21,5,96,77,19,5,49,700,4
5,121,96,25,5,92,77,15,5,49,700,4
6,113,95,18,5,89,74,15,5,49,700,4
7,89,73,16,5,89,75,14,5,49,700,4
8,105,82,23,5,97,75,22,5,49,700,4
9,99,86,13,5,94,78,16,5,49,700,4
10,114,94,20,5,91,77,14,5,49,700,4
1,56,41,15,5,68,58,10,5,350,72,4
2,69,53,16,5,89,69,20,5,350,72,4
3,64,44,20,5,96,79,17,5,350,72,4
4,74,48,26,5,74,62,12,5,350,72,4
5,49,32,17,5,80,58,22,5,350,72,4
6,66,41,25,5,60,45,15,5,350,72,4
7,66,41,25,5,58,43,15,5,350,72,4
8,51,35,16,5,73,55,18,5,350,72,4
9,55,35,20,5,66,49,17,5,350,72,4
10,49,33,16,5,66,48,18,5,350,72,4
1,57,37,20,5,83,61,22,5,453,2844,4
2,52,37,15,5,84,65,19,5,453,2844,4
3,69,42,27,5,72,59,13,5,453,2844,4
4,50,33,17,5,69,55,14,5,453,2844,4
5,59,37,22,5,61,53,8,5,453,2844,4
6,55,36,19,5,83,59,24,5,453,2844,4
7,50,31,19,5,72,57,15,5,453,2844,4
8,52,31,21,5,68,55,13,5,453,2844,4
9,56,33,23,5,67,52,15,5,453,2844,4
10,45,29,16,5,85,64,21,5,453,2844,4
1,92,78,14,5,88,75,13,5,258,2173,4
2,119,96,23,5,93,75,18,5,258,2173,4
3,114,99,15,5,94,74,20,5,258,2173,4
4,118,100,18,5,94,77,17,5,258,2173,4
5,122,97,25,5,94,77,17,5,258,2173,4
6,122,99,23,5,90,72,18,5,258,2173,4
7,104,82,22,5,92,75,17,5,258,2173,4
8,85,69,16,5,93,77,16,5,258,2173,4
9,104,84,20,5,87,77,10,5,258,2173,4
10,109,94,15,5,93,77,16,5,258,2173,4
1,61,45,16,5,90,69,21,5,387,1129,4
2,73,54,19,5,58,46,12,5,387,1129,4
3,80,52,28,5,72,60,12,5,387,1129,4
4,81,53,28,5,92,72,20,5,387,1129,4
5,54,38,16,5,80,63,17,5,387,1129,4
6,54,38,16,5,54,43,11,5,387,1129,4
7,55,37,18,5,69,55,14,5,387,1129,4
8,56,39,17,5,80,63,17,5,387,1129,4
9,52,36,16,5,62,46,16,5,387,1129,4
10,67,42,25,5,69,47,22,5,387,1129,4
1,98,79,19,5,90,75,15,5,104,1694,4
2,101,85,16,5,94,78,16,5,104,1694,4
3,119,100,19,5,92,76,16,5,104,1694,4
4,119,98,21,5,96,77,19,5,104,1694,4
5,121,96,25,5,92,77,15,5,104,1694,4
6,113,95,18,5,89,74,15,5,104,1694,4
7,89,73,16,5,89,75,14,5,104,1694,4
8,105,82,23,5,97,75,22,5,104,1694,4
9,99,86,13,5,94,78,16,5,104,1694,4
10,114,94,20,5,91,77,14,5,104,1694,4
1,98,79,19,5,90,75,15,5,160,1225,4
2,101,85,16,5,94,78,16,5,160,1225,4
3,119,100,19,5,92,76,16,5,160,1225,4
4,119,98,21,5,96,77,19,5,160,1225,4
5,121,96,25,5,92,77,15,5,160,1225,4
6,113,95,18,5,89,74,15,5,160,1225,4
7,89,73,16,5,89,75,14,5,160,1225,4
8,105,82,23,5,97,75,22,5,160,1225,4
9,99,86,13,5,94,78,16,5,160,1225,4
10,114,94,20,5,91,77,14,5,160,1225,4
1,99,70,29,5,105,86,19,5,245,3350,4
2,96,69,27,5,105,83,22,5,245,3350,4
3,95,70,25,5,103,86,17,5,245,3350,4
4,95,68,27,5,100,85,15,5,245,3350,4
5,97,71,26,5,103,83,20,5,245,3350,4
6,95,72,23,5,107,79,28,5,245,3350,4
7,102,74,28,5,102,83,19,5,245,3350,4
8,97,69,28,5,104,85,19,5,245,3350,4
9,101,71,30,5,98,83,15,5,245,3350,4
10,90,71,19,5,96,82,14,5,245,3350,4
1,98,79,19,5,90,75,15,5,105,5,4
2,101,85,16,5,94,78,16,5,105,5,4
3,119,100,19,5,92,76,16,5,105,5,4
4,119,98,21,5,96,77,19,5,105,5,4
5,121,96,25,5,92,77,15,5,105,5,4
6,113,95,18,5,89,74,15,5,105,5,4
7,89,73,16,5,89,75,14,5,105,5,4
8,105,82,23,5,97,75,22,5,105,5,4
9,99,86,13,5,94,78,16,5,105,5,4
10,114,94,20,5,91,77,14,5,105,5,4
1,98,79,19,5,90,75,15,5,208,1184,4
2,101,85,16,5,94,78,16,5,208,1184,4
3,119,100,19,5,92,76,16,5,208,1184,4
4,119,98,21,5,96,77,19,5,208,1184,4
5,121,96,25,5,92,77,15,5,208,1184,4
6,113,95,18,5,89,74,15,5,208,1184,4
7,89,73,16,5,89,75,14,5,208,1184,4
8,105,82,23,5,97,75,22,5,208,1184,4
9,99,86,13,5,94,78,16,5,208,1184,4
10,114,94,20,5,91,77,14,5,208,1184,4
1,98,79,19,5,90,75,15,5,156,2847,4
2,101,85,16,5,94,78,16,5,156,2847,4
3,119,100,19,5,92,76,16,5,156,2847,4
4,119,98,21,5,96,77,19,5,156,2847,4
5,121,96,25,5,92,77,15,5,156,2847,4
6,113,95,18,5,89,74,15,5,156,2847,4
7,89,73,16,5,89,75,14,5,156,2847,4
8,105,82,23,5,97,75,22,5,156,2847,4
9,99,86,13,5,94,78,16,5,156,2847,4
10,114,94,20,5,91,77,14,5,156,2847,4
1,91,79,12,5,89,75,14,5,109,2767,4
2,119,96,23,5,94,78,16,5,109,2767,4
3,121,104,17,5,94,74,20,5,109,2767,4
4,132,107,25,5,100,77,23,5,109,2767,4
5,120,92,28,5,93,75,18,5,109,2767,4
6,110,92,18,5,91,78,13,5,109,2767,4
7,91,72,19,5,86,73,13,5,109,2767,4
8,87,72,15,5,94,78,16,5,109,2767,4
9,101,85,16,5,89,77,12,5,109,2767,4
10,111,93,18,5,94,77,17,5,109,2767,4
1,98,79,19,5,90,75,15,5,84,3167,4
2,101,85,16,5,94,78,16,5,84,3167,4
3,119,100,19,5,92,76,16,5,84,3167,4
4,119,98,21,5,96,77,19,5,84,3167,4
5,121,96,25,5,92,77,15,5,84,3167,4
6,113,95,18,5,89,74,15,5,84,3167,4
7,89,73,16,5,89,75,14,5,84,3167,4
8,105,82,23,5,97,75,22,5,84,3167,4
9,99,86,13,5,94,78,16,5,84,3167,4
10,114,94,20,5,91,77,14,5,84,3167,4
1,98,79,19,5,90,75,15,5,40,3115,4
2,101,85,16,5,94,78,16,5,40,3115,4
3,119,100,19,5,92,76,16,5,40,3115,4
4,119,98,21,5,96,77,19,5,40,3115,4
5,121,96,25,5,92,77,15,5,40,3115,4
6,113,95,18,5,89,74,15,5,40,3115,4
7,89,73,16,5,89,75,14,5,40,3115,4
8,105,82,23,5,97,75,22,5,40,3115,4
9,99,86,13,5,94,78,16,5,40,3115,4
10,114,94,20,5,91,77,14,5,40,3115,4
1,79,68,11,5,92,79,13,5,283,3125,4
2,113,89,24,5,94,76,18,5,283,3125,4
3,106,82,24,5,95,75,20,5,283,3125,4
4,125,102,23,5,91,76,15,5,283,3125,4
5,101,78,23,5,94,77,17,5,283,3125,4
6,102,83,19,5,89,73,16,5,283,3125,4
7,103,88,15,5,91,76,15,5,283,3125,4
8,110,92,18,5,93,76,17,5,283,3125,4
9,119,99,20,5,91,75,16,5,283,3125,4
10,107,94,13,5,94,79,15,5,283,3125,4
1,95,73,22,5,105,84,21,5,244,1925,4
2,94,73,21,5,103,85,18,5,244,1925,4
3,94,74,20,5,102,85,17,5,244,1925,4
4,104,75,29,5,99,86,13,5,244,1925,4
5,99,71,28,5,99,83,16,5,244,1925,4
6,98,67,31,5,100,80,20,5,244,1925,4
7,104,72,32,5,104,84,20,5,244,1925,4
8,96,67,29,5,103,85,18,5,244,1925,4
9,105,75,30,5,102,78,24,5,244,1925,4
10,93,73,20,5,100,77,23,5,244,1925,4
1,98,79,19,5,90,75,15,5,138,1185,4
2,101,85,16,5,94,78,16,5,138,1185,4
3,119,100,19,5,92,76,16,5,138,1185,4
4,119,98,21,5,96,77,19,5,138,1185,4
5,121,96,25,5,92,77,15,5,138,1185,4
6,113,95,18,5,89,74,15,5,138,1185,4
7,89,73,16,5,89,75,14,5,138,1185,4
8,105,82,23,5,97,75,22,5,138,1185,4
9,99,86,13,5,94,78,16,5,138,1185,4
10,114,94,20,5,91,77,14,5,138,1185,4
1,58,41,17,5,82,65,17,5,297,842,4
2,71,49,22,5,92,65,27,5,297,842,4
3,70,47,23,5,54,44,10,5,297,842,4
4,77,50,27,5,71,60,11,5,297,842,4
5,55,36,19,5,75,55,20,5,297,842,4
6,69,46,23,5,77,62,15,5,297,842,4
7,56,39,17,5,61,50,11,5,297,842,4
8,45,32,13,5,81,65,16,5,297,842,4
9,55,36,19,5,70,56,14,5,297,842,4
10,54,36,18,5,80,59,21,5,297,842,4
1,91,79,12,5,89,74,15,5,123,1969,4
2,120,96,24,5,93,77,16,5,123,1969,4
3,121,104,17,5,93,75,18,5,123,1969,4
4,130,107,23,5,101,78,23,5,123,1969,4
5,117,92,25,5,93,73,20,5,123,1969,4
6,110,92,18,5,89,75,14,5,123,1969,4
7,90,72,18,5,87,74,13,5,123,1969,4
8,89,72,17,5,93,77,16,5,123,1969,4
9,104,85,19,5,88,77,11,5,123,1969,4
10,110,93,17,5,92,76,16,5,123,1969,4
1,63,41,22,5,91,70,21,5,355,3784,4
2,60,39,21,5,88,71,17,5,355,3784,4
3,58,41,17,5,66,53,13,5,355,3784,4
4,72,45,27,5,76,56,20,5,355,3784,4
5,49,32,17,5,56,42,14,5,355,3784,4
6,68,45,23,5,73,52,21,5,355,3784,4
7,49,34,15,5,80,62,18,5,355,3784,4
8,63,41,22,5,64,53,11,5,355,3784,4
9,68,41,27,5,74,59,15,5,355,3784,4
10,49,35,14,5,68,55,13,5,355,3784,4
1,98,79,19,5,90,75,15,5,178,1738,4
2,101,85,16,5,94,78,16,5,178,1738,4
3,119,100,19,5,92,76,16,5,178,1738,4
4,119,98,21,5,96,77,19,5,178,1738,4
5,121,96,25,5,92,77,15,5,178,1738,4
6,113,95,18,5,89,74,15,5,178,1738,4
7,89,73,16,5,89,75,14,5,178,1738,4
8,105,82,23,5,97,75,22,5,178,1738,4
9,99,86,13,5,94,78,16,5,178,1738,4
10,114,94,20,5,91,77,14,5,178,1738,4
1,98,79,19,5,90,75,15,5,28,1812,4
2,101,85,16,5,94,78,16,5,28,1812,4
3,119,100,19,5,92,76,16,5,28,1812,4
4,119,98,21,5,96,77,19,5,28,1812,4
5,121,96,25,5,92,77,15,5,28,1812,4
6,113,95,18,5,89,74,15,5,28,1812,4
7,89,73,16,5,89,75,14,5,28,1812,4
8,105,82,23,5,97,75,22,5,28,1812,4
9,99,86,13,5,94,78,16,5,28,1812,4
10,114,94,20,5,91,77,14,5,28,1812,4
1,98,79,19,5,90,75,15,5,121,1636,4
2,101,85,16,5,94,78,16,5,121,1636,4
3,119,100,19,5,92,76,16,5,121,1636,4
4,119,98,21,5,96,77,19,5,121,1636,4
5,121,96,25,5,92,77,15,5,121,1636,4
6,113,95,18,5,89,74,15,5,121,1636,4
7,89,73,16,5,89,75,14,5,121,1636,4
8,105,82,23,5,97,75,22,5,121,1636,4
9,99,86,13,5,94,78,16,5,121,1636,4
10,114,94,20,5,91,77,14,5,121,1636,4
1,98,79,19,5,90,75,15,5,21,736,4
2,101,85,16,5,94,78,16,5,21,736,4
3,119,100,19,5,92,76,16,5,21,736,4
4,119,98,21,5,96,77,19,5,21,736,4
5,121,96,25,5,92,77,15,5,21,736,4
6,113,95,18,5,89,74,15,5,21,736,4
7,89,73,16,5,89,75,14,5,21,736,4
8,105,82,23,5,97,75,22,5,21,736,4
9,99,86,13,5,94,78,16,5,21,736,4
10,114,94,20,5,91,77,14,5,21,736,4
1,67,45,22,5,82,61,21,5,305,227,4
2,65,46,19,5,71,59,12,5,305,227,4
3,65,44,21,5,78,61,17,5,305,227,4
4,73,49,24,5,83,66,17,5,305,227,4
5,60,36,24,5,76,58,18,5,305,227,4
6,58,39,19,5,60,50,10,5,305,227,4
7,57,37,20,5,80,61,19,5,305,227,4
8,70,46,24,5,69,56,13,5,305,227,4
9,49,33,16,5,70,53,17,5,305,227,4
10,52,35,17,5,67,49,18,5,305,227,4
1,68,48,20,5,65,54,11,5,397,2604,4
2,60,47,13,5,74,58,16,5,397,2604,4
3,67,44,23,5,82,64,18,5,397,2604,4
4,73,46,27,5,89,69,20,5,397,2604,4
5,49,32,17,5,78,64,14,5,397,2604,4
6,51,35,16,5,63,47,16,5,397,2604,4
7,54,36,18,5,72,54,18,5,397,2604,4
8,67,42,25,5,64,50,14,5,397,2604,4
9,54,36,18,5,62,48,14,5,397,2604,4
10,61,39,22,5,73,52,21,5,397,2604,4
1,64,45,19,5,83,64,19,5,370,2375,4
2,55,42,13,5,85,68,17,5,370,2375,4
3,73,47,26,5,67,55,12,5,370,2375,4
4,63,45,18,5,81,64,17,5,370,2375,4
5,61,40,21,5,72,55,17,5,370,2375,4
6,64,41,23,5,57,44,13,5,370,2375,4
7,59,38,21,5,73,58,15,5,370,2375,4
8,66,46,20,5,77,62,15,5,370,2375,4
9,53,36,17,5,66,52,14,5,370,2375,4
10,61,38,23,5,81,58,23,5,370,2375,4
1,50,35,15,5,74,58,16,5,498,2820,4
2,61,38,23,5,83,66,17,5,498,2820,4
3,66,42,24,5,82,64,18,5,498,2820,4
4,47,32,15,5,82,68,14,5,498,2820,4
5,61,38,23,5,68,53,15,5,498,2820,4
6,61,40,21,5,75,54,21,5,498,2820,4
7,59,35,24,5,72,53,19,5,498,2820,4
8,44,29,15,5,64,51,13,5,498,2820,4
9,61,36,25,5,55,43,12,5,498,2820,4
10,46,31,15,5,73,56,17,5,498,2820,4
1,98,79,19,5,90,75,15,5,39,613,4
2,101,85,16,5,94,78,16,5,39,613,4
3,119,100,19,5,92,76,16,5,39,613,4
4,119,98,21,5,96,77,19,5,39,613,4
5,121,96,25,5,92,77,15,5,39,613,4
6,113,95,18,5,89,74,15,5,39,613,4
7,89,73,16,5,89,75,14,5,39,613,4
8,105,82,23,5,97,75,22,5,39,613,4
9,99,86,13,5,94,78,16,5,39,613,4
10,114,94,20,5,91,77,14,5,39,613,4
1,95,73,22,5,105,84,21,5,243,2199,4
2,94,73,21,5,103,85,18,5,243,2199,4
3,94,74,20,5,102,85,17,5,243,2199,4
4,104,75,29,5,99,86,13,5,243,2199,4
5,99,71,28,5,99,83,16,5,243,2199,4
6,98,67,31,5,100,80,20,5,243,2199,4
7,104,72,32,5,104,84,20,5,243,2199,4
8,96,67,29,5,103,85,18,5,243,2199,4
9,105,75,30,5,102,78,24,5,243,2199,4
10,93,73,20,5,100,77,23,5,243,2199,4
1,98,79,19,5,90,75,15,5,166,1267,4
2,101,85,16,5,94,78,16,5,166,1267,4
3,119,100,19,5,92,76,16,5,166,1267,4
4,119,98,21,5,96,77,19,5,166,1267,4
5,121,96,25,5,92,77,15,5,166,1267,4
6,113,95,18,5,89,74,15,5,166,1267,4
7,89,73,16,5,89,75,14,5,166,1267,4
8,105,82,23,5,97,75,22,5,166,1267,4
9,99,86,13,5,94,78,16,5,166,1267,4
10,114,94,20,5,91,77,14,5,166,1267,4
1,59,43,16,5,79,66,13,5,368,787,4
2,79,52,27,5,80,63,17,5,368,787,4
3,66,47,19,5,79,61,18,5,368,787,4
4,65,45,20,5,87,63,24,5,368,787,4
5,65,43,22,5,68,47,21,5,368,787,4
6,56,36,20,5,81,61,20,5,368,787,4
7,64,41,23,5,70,56,14,5,368,787,4
8,53,33,20,5,70,59,11,5,368,787,4
9,43,35,8,5,56,45,11,5,368,787,4
10,62,41,21,5,71,57,14,5,368,787,4
1,80,53,27,5,79,63,16,5,310,3404,4
2,61,46,15,5,76,60,16,5,310,3404,4
3,66,46,20,5,61,48,13,5,310,3404,4
4,64,44,20,5,72,53,19,5,310,3404,4
5,51,36,15,5,75,55,20,5,310,3404,4
6,59,38,21,5,64,52,12,5,310,3404,4
7,53,36,17,5,77,61,16,5,310,3404,4
8,59,36,23,5,81,64,17,5,310,3404,4
9,48,33,15,5,71,56,15,5,310,3404,4
10,60,38,22,5,78,60,18,5,310,3404,4
1,50,35,15,5,74,58,16,5,498,1179,4
2,61,38,23,5,83,66,17,5,498,1179,4
3,66,42,24,5,82,64,18,5,498,1179,4
4,47,32,15,5,82,68,14,5,498,1179,4
5,61,38,23,5,68,53,15,5,498,1179,4
6,61,40,21,5,75,54,21,5,498,1179,4
7,59,35,24,5,72,53,19,5,498,1179,4
8,44,29,15,5,64,51,13,5,498,1179,4
9,61,36,25,5,55,43,12,5,498,1179,4
10,46,31,15,5,73,56,17,5,498,1179,4
1,67,48,19,5,66,53,13,5,344,3059,4
2,62,47,15,5,73,50,23,5,344,3059,4
3,76,48,28,5,61,53,8,5,344,3059,4
4,62,40,22,5,91,73,18,5,344,3059,4
5,52,37,15,5,95,73,22,5,344,3059,4
6,59,38,21,5,71,59,12,5,344,3059,4
7,57,39,18,5,64,49,15,5,344,3059,4
8,71,45,26,5,73,59,14,5,344,3059,4
9,48,32,16,5,75,55,20,5,344,3059,4
10,55,39,16,5,65,46,19,5,344,3059,4
1,98,79,19,5,90,75,15,5,116,813,4
2,101,85,16,5,94,78,16,5,116,813,4
3,119,100,19,5,92,76,16,5,116,813,4
4,119,98,21,5,96,77,19,5,116,813,4
5,121,96,25,5,92,77,15,5,116,813,4
6,113,95,18,5,89,74,15,5,116,813,4
7,89,73,16,5,89,75,14,5,116,813,4
8,105,82,23,5,97,75,22,5,116,813,4
9,99,86,13,5,94,78,16,5,116,813,4
10,114,94,20,5,91,77,14,5,116,813,4
1,101,82,19,5,92,75,17,5,260,3257,4
2,109,89,20,5,93,74,19,5,260,3257,4
3,115,97,18,5,94,74,20,5,260,3257,4
4,124,106,18,5,93,79,14,5,260,3257,4
5,119,91,28,5,92,76,16,5,260,3257,4
6,110,94,16,5,91,78,13,5,260,3257,4
7,88,72,16,5,91,75,16,5,260,3257,4
8,84,68,16,5,95,79,16,5,260,3257,4
9,107,90,17,5,89,76,13,5,260,3257,4
10,115,93,22,5,94,76,18,5,260,3257,4
1,91,79,12,5,89,74,15,5,288,2131,4
2,120,96,24,5,93,77,16,5,288,2131,4
3,121,104,17,5,93,75,18,5,288,2131,4
4,130,107,23,5,101,78,23,5,288,2131,4
5,117,92,25,5,93,73,20,5,288,2131,4
6,110,92,18,5,89,75,14,5,288,2131,4
7,90,72,18,5,87,74,13,5,288,2131,4
8,89,72,17,5,93,77,16,5,288,2131,4
9,104,85,19,5,88,77,11,5,288,2131,4
10,110,93,17,5,92,76,16,5,288,2131,4
1,98,79,19,5,90,75,15,5,53,2313,4
2,101,85,16,5,94,78,16,5,53,2313,4
3,119,100,19,5,92,76,16,5,53,2313,4
4,119,98,21,5,96,77,19,5,53,2313,4
5,121,96,25,5,92,77,15,5,53,2313,4
6,113,95,18,5,89,74,15,5,53,2313,4
7,89,73,16,5,89,75,14,5,53,2313,4
8,105,82,23,5,97,75,22,5,53,2313,4
9,99,86,13,5,94,78,16,5,53,2313,4
10,114,94,20,5,91,77,14,5,53,2313,4
1,96,71,25,5,100,82,18,5,264,857,4
2,94,70,24,5,104,80,24,5,264,857,4
3,94,70,24,5,101,80,21,5,264,857,4
4,95,69,26,5,102,81,21,5,264,857,4
5,94,68,26,5,105,84,21,5,264,857,4
6,98,68,30,5,104,82,22,5,264,857,4
7,96,69,27,5,98,81,17,5,264,857,4
8,95,66,29,5,102,83,19,5,264,857,4
9,99,71,28,5,100,87,13,5,264,857,4
10,100,69,31,5,98,84,14,5,264,857,4
1,98,79,19,5,90,75,15,5,236,726,4
2,101,85,16,5,94,78,16,5,236,726,4
3,119,100,19,5,92,76,16,5,236,726,4
4,119,98,21,5,96,77,19,5,236,726,4
5,121,96,25,5,92,77,15,5,236,726,4
6,113,95,18,5,89,74,15,5,236,726,4
7,89,73,16,5,89,75,14,5,236,726,4
8,105,82,23,5,97,75,22,5,236,726,4
9,99,86,13,5,94,78,16,5,236,726,4
10,114,94,20,5,91,77,14,5,236,726,4
1,91,79,12,5,89,74,15,5,134,2514,4
2,120,96,24,5,93,77,16,5,134,2514,4
3,121,104,17,5,93,75,18,5,134,2514,4
4,130,107,23,5,101,78,23,5,134,2514,4
5,117,92,25,5,93,73,20,5,134,2514,4
6,110,92,18,5,89,75,14,5,134,2514,4
7,90,72,18,5,87,74,13,5,134,2514,4
8,89,72,17,5,93,77,16,5,134,2514,4
9,104,85,19,5,88,77,11,5,134,2514,4
10,110,93,17,5,92,76,16,5,134,2514,4
1,57,38,19,5,71,54,17,5,391,2981,4
2,66,40,26,5,75,60,15,5,391,2981,4
3,57,37,20,5,68,56,12,5,391,2981,4
4,42,34,8,5,73,59,14,5,391,2981,4
5,47,31,16,5,72,61,11,5,391,2981,4
6,54,38,16,5,66,53,13,5,391,2981,4
7,55,34,21,5,82,60,22,5,391,2981,4
8,57,33,24,5,79,60,19,5,391,2981,4
9,54,33,21,5,79,60,19,5,391,2981,4
10,64,36,28,5,86,65,21,5,391,2981,4
1,53,38,15,5,81,65,16,5,484,383,4
2,59,38,21,5,80,65,15,5,484,383,4
3,69,43,26,5,77,60,17,5,484,383,4
4,70,41,29,5,87,64,23,5,484,383,4
5,51,30,21,5,62,48,14,5,484,383,4
6,49,32,17,5,69,55,14,5,484,383,4
7,56,36,20,5,62,49,13,5,484,383,4
8,58,36,22,5,66,55,11,5,484,383,4
9,49,35,14,5,72,56,16,5,484,383,4
10,53,35,18,5,78,55,23,5,484,383,4
1,91,79,12,5,89,74,15,5,210,3689,4
2,120,96,24,5,93,77,16,5,210,3689,4
3,121,104,17,5,93,75,18,5,210,3689,4
4,130,107,23,5,101,78,23,5,210,3689,4
